file,label,page,text,id,surrounding_text,calculated_date,pretty_date,link
Def1458-CL20192911-042022_readable.pdf,timexy,1,September  15,"TIMEX3 type=""DATE"" value=""2015-09-01T00:00:00""","2. 
This  DPM  is  conditioned  on  the  exchange  of  both  parties’  Preliminary  and  Final  Declarations  of 
Disclosure  on  or  before  September  15,  2016.  This  DPM  establishes  the  minimum  equalization 
payment  that  is  to  be  paid  to  Amber  by  Johnny,  subject  to  Amber’s  review  on  before  September 
15,  2016  of  Johnny’s  complete  Preliminary  and  Final  Declaration  of  Disclosure,  and  the  parties’ 
agreement  as  to  the  actual  characterization  and  value  of  community  assets  and  debts  on  or  before 
September  15,  2016. ",2015-09-01,Sep. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=1
Def1458-CL20192911-042022_readable.pdf,timexy,1,"September 
15","TIMEX3 type=""DATE"" value=""2015-09-01T00:00:00""","2. 
This  DPM  is  conditioned  on  the  exchange  of  both  parties’  Preliminary  and  Final  Declarations  of 
Disclosure  on  or  before  September  15,  2016.  This  DPM  establishes  the  minimum  equalization 
payment  that  is  to  be  paid  to  Amber  by  Johnny,  subject  to  Amber’s  review  on  before  September 
15,  2016  of  Johnny’s  complete  Preliminary  and  Final  Declaration  of  Disclosure,  and  the  parties’ 
agreement  as  to  the  actual  characterization  and  value  of  community  assets  and  debts  on  or  before 
September  15,  2016. ",2015-09-01,Sep. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,4,11/11/15,"TIMEX3 type=""DATE"" value=""2015-11-11T00:00:00""","HEEB S00 :00/00/13  RCID:01/29/16  OCID:12/28/15 
LOCD;3  TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:BE  *-YR!15  REC 
STATUS:  01/19/16  SMOG  DUE  02/18/19  12/28/15  SALVAGED 
12/28/15  PREV:LIC  6YBL785  CLEARANCE  INFORMATION 
RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  VDO  02/28/13  BZ  0021  00215.00  00/00/00  A00  RIB  02/10/14 
30  7439  00204.00  00/00/00  POT  RJ9  02/17/15  30  7163  00192.00 
00/00/00  POT  V61  10/19/15  GT  0380  00020,00  00/00/00  Noo  V61 
11/11/15  GT  0703  00031.00  00/00/00  KS0  652  12/08/15  C5 ",2015-11-11,Nov. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def730-CL20192911-042622_readable.pdf,timexy,6,09/12/15,"TIMEX3 type=""DATE"" value=""2015-12-09T00:00:00""","1A61-W3  VBHQ:  6ROM377  DMV-VR  RESPONSE FOR  DATE:  05/22/16 
TIME;  01:3SINSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/12/15  TO  09/12/16LIC#:6ROM377  YRMD: 12  MAKE:CHEV  BTM  :SD 
VIN  :1G1PC5SH5C7138062  R/O ",2015-12-09,Dec. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def730-CL20192911-042622_readable.pdf,timexy,3,05/02/16,"TIMEX3 type=""DATE"" value=""2016-02-05T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2016-02-05,Feb. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,3,05/02/16,"TIMEX3 type=""DATE"" value=""2016-02-05T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2016-02-05,Feb. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def414-CL20192911-041822_readable.pdf,timexy,6,Apr  16,"TIMEX3 type=""DATE"" value=""2016-04-01T00:00:00""","Apr  16,  2015,  8:10  AM ",2016-04-01,Apr. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def414-CL20192911-041822.pdf#page=6
Def414-CL20192911-041822_readable.pdf,timexy,8,Apr  16,"TIMEX3 type=""DATE"" value=""2016-04-01T00:00:00""","Apr  16,  2015,  2:04  PM ",2016-04-01,Apr. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def414-CL20192911-041822.pdf#page=8
Def866-CL20192911-042122_readable.pdf,timexy,1,9/6/2016,"TIMEX3 type=""DATE"" value=""2016-06-09T00:00:00""","Timestamp:  9/6/2016 
11:00:39  PM(UTC-7) ",2016-06-09,Jun. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,3,03/07/16,"TIMEX3 type=""DATE"" value=""2016-07-03T00:00:00""","SOLD:00/00/05 
RCID:03/07/26  OCID:03/07/16  LOCD:3  TYPE:11  POWR:G  VEH  :12 
SODY:6  CLAS:CL  *-YR:12  REC  STATUS:  69/01/15  SMOG  DUE 
09/02/17  02/21/12  PREV  LIC  LNMG35  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  Q31  09/13/10  BA  0000  00000.00  00/00/00  Z01  CNO  09/19/11 
01  0165  00204.00  09/19/11  POT  142  08/24/11  11  8861  00204.00 
PRIOR  SUSPENSE  D36  02/21/12  37  0004  00015.00  00/00/00  Foo 
KB6  09/27/12  10  0032  00191.00  00/ ",2016-07-03,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def866-CL20192911-042122_readable.pdf,timexy,1,9/7/2016,"TIMEX3 type=""DATE"" value=""2016-07-09T00:00:00""","Read:  9/7/2016  2:56:19 
AM(UTC-7) ",2016-07-09,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def866-CL20192911-042122_readable.pdf,timexy,1,9/7/2016,"TIMEX3 type=""DATE"" value=""2016-07-09T00:00:00""","Read:  9/7/2016  2:56:19 
AM(UTC-7) ",2016-07-09,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def866-CL20192911-042122_readable.pdf,timexy,1,9/7/2016,"TIMEX3 type=""DATE"" value=""2016-07-09T00:00:00""","Read:  9/7/2016  2:56:19 
AM(UTC-7) ",2016-07-09,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def866-CL20192911-042122_readable.pdf,timexy,1,9/7/2016,"TIMEX3 type=""DATE"" value=""2016-07-09T00:00:00""","Read:  9/7/2016  2:56:19 
AM(UTC-7) ",2016-07-09,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def866-CL20192911-042122_readable.pdf,timexy,1,9/7/2016,"TIMEX3 type=""DATE"" value=""2016-07-09T00:00:00""","Read:  9/7/2016  2:56:19 
AM(UTC-7) ",2016-07-09,Jul. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def866-CL20192911-042122.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,3,03/08/16,"TIMEX3 type=""DATE"" value=""2016-08-03T00:00:00""","08/29/14  AE  0005  00135.00  09/03/14  HOS  KBS  09/01/15  10  0046 
-  00128,00  09/01/15  POT  V52  03/07/16  DA  OGO1  00015.00  03/08/16 
FOO  02/04/2012-ODOMETER:  176,042  MILES  ACTUAL  MILEAGE  END 
CJIS-SVS  RESPONSE  FOR 
LYYX.QVK.CA0194200.LIC/6UVE722.LIS/NO  HITSNO  NEAR  MISS ",2016-08-03,Aug. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,6,06/08/16,"TIMEX3 type=""DATE"" value=""2016-08-06T00:00:00""","1A61-W3  VEHQ:  7FIY943  CWS  RESPONSE*INFO*  +  VLN#  7FIY943  CA  NO 
HIT  OMV-VR  RESPONSE  FOR  DATE:  05/22/16  TIME:  01:47INSURANCE 
INFORMATION  ON  FILE  REG  VALID  FROM:  06/08/16  TO 
06/08/17LIC  #:7F1Y943  YRMD:03  MAKE:MITS  BTM  34D  VIN 
sJA3AJ26E53U097739  R/O ",2016-08-06,Aug. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def620-CL20192911-042522_readable.pdf,timexy,1,2/10/2016,"TIMEX3 type=""DATE"" value=""2016-10-02T00:00:00""","Delivered:  2/10/2016 
1:36:25  AM(UTC-8) ",2016-10-02,Oct. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def620-CL20192911-042522.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,4,02/10/16,"TIMEX3 type=""DATE"" value=""2016-10-02T00:00:00"""," 1A1-W3  1Ai-W3  VEHQ:  6UVF722  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
TIME:  20;44INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
02/20/16  TO  02/20/17LIC  #:6UVF722  YRMD:07  MAKE:HOND  BTM 
24D  VIN  :LHGCM66487A062881  R/C  Saas 
ER 
RCID:02/10/16  OC1D:04/07/12  LOCD;8  L/O  :FIRST  CREDIT 
FINANCE,  PO  BX  8092  CITY:VAN  NUYS  ZIP  :91406  TYPE:i1 
POWR:G  VEH  :17  BODY:0  CLAS:DX  *-YR:12  REC  STATUS: 
11/24/2015  RENEWAL  NOTICE  EXTRACTED  02/12/16  SMOG  DUE 
02/20/18  RELEASE  OF  LIABILITY  (REG.  138)RECEIPT 
DATE:12/27/15  TRANSFER  DATE:10/16/15BUYERI 
EE  SELLER  SAME  AS  L/O 
ON  FILE  CLEARANCE  INFORMATION  RECOROS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  D36  03/15/12  06-0062 
00220,00  00/00/00  BOO  661  02/19/13  25  0027  00190.00  00/00/00 
HOO  144  01/04/13  11  8899  00190 ",2016-10-02,Oct. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def730-CL20192911-042622_readable.pdf,timexy,5,02/11/16,"TIMEX3 type=""DATE"" value=""2016-11-02T00:00:00""","PRIOR  SUSPENSE  606  08/20/14  26  0006  00000.00  08/20/14  RIP  606 
08/14/14  B3  0014  00000.00  PRIOR  SUSPENSE  606  08/20/14  26  0010 
00124,0D  08/20/14  RIP  606  08/20/14  26  0006  00124.00  PRIOR 
SUSPENSE  606  09/30/14  C3  0003  00124,00  10/02/14  HOO  606  08/20/14 
26  0040  00124.00  PRIOR  SUSPENSE  606  07/30/15  B6  CoG2  0690.00 
08/01/15  HOO  606  07/20/15  14  0039  00090,00  PRIOR  SUSPENSE  IN3 
07/30/15  50  7054  00014.00  07/30/15  FR3  617  02/12/16  36  0065 
00030,00  02/17/16  FOO  617  02/11/16  22  0027  00030.00  PRIOR 
SUSPENSE  END  CJIS-SVS  RESPONSE  FOR 
1YYX,QVK.CA0294200,LIC/GHIM707.LIS/NO  HITSNEAR  MISS  ON 
6HIM7076EIM707  CA  LOST/STOLEN  PLATES  FCN/4091326803978 ",2016-11-02,Nov. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=5
Def730-CL20192911-042622_readable.pdf,timexy,4,02/12/16,"TIMEX3 type=""DATE"" value=""2016-12-02T00:00:00"""," 1A1-W3  1Ai-W3  VEHQ:  6UVF722  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
TIME:  20;44INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
02/20/16  TO  02/20/17LIC  #:6UVF722  YRMD:07  MAKE:HOND  BTM 
24D  VIN  :LHGCM66487A062881  R/C  Saas 
ER 
RCID:02/10/16  OC1D:04/07/12  LOCD;8  L/O  :FIRST  CREDIT 
FINANCE,  PO  BX  8092  CITY:VAN  NUYS  ZIP  :91406  TYPE:i1 
POWR:G  VEH  :17  BODY:0  CLAS:DX  *-YR:12  REC  STATUS: 
11/24/2015  RENEWAL  NOTICE  EXTRACTED  02/12/16  SMOG  DUE 
02/20/18  RELEASE  OF  LIABILITY  (REG.  138)RECEIPT 
DATE:12/27/15  TRANSFER  DATE:10/16/15BUYERI 
EE  SELLER  SAME  AS  L/O 
ON  FILE  CLEARANCE  INFORMATION  RECOROS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  D36  03/15/12  06-0062 
00220,00  00/00/00  BOO  661  02/19/13  25  0027  00190.00  00/00/00 
HOO  144  01/04/13  11  8899  00190 ",2016-12-02,Dec. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def730-CL20192911-042622_readable.pdf,timexy,5,02/12/16,"TIMEX3 type=""DATE"" value=""2016-12-02T00:00:00""","SOLD:00/00/98  RCID:02/12/16  OC1D:02/12/16  LOCD:3  TYPE:11 
POWR:G  VEH  :12  BODY:0  CLAS!AB  *-¥R:16  REC  STATUS:  04/26/2016 
NC  RENEWAL  NOTICE  EXTRACTED  02/17/16  SMOG  DUE  07/20/17 
07/29/09  PREV  LIC  1273424  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC 
606  09/14/12  36  0041  00128,00  00/00/00  HOO  576  08/16/12  33  0003 
00128,00  PRIOR  SUSPENSE  606  12/03/13  19  0025  00093,00  12/05/13 
HOS  606  07/18/13  03  0005  00093,00 ",2016-12-02,Dec. 2016,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=5
Def730-CL20192911-042622_readable.pdf,timexy,3,05/02/17,"TIMEX3 type=""DATE"" value=""2017-02-05T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2017-02-05,Feb. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,3,09/02/17,"TIMEX3 type=""DATE"" value=""2017-02-09T00:00:00""","SOLD:00/00/05 
RCID:03/07/26  OCID:03/07/16  LOCD:3  TYPE:11  POWR:G  VEH  :12 
SODY:6  CLAS:CL  *-YR:12  REC  STATUS:  69/01/15  SMOG  DUE 
09/02/17  02/21/12  PREV  LIC  LNMG35  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  Q31  09/13/10  BA  0000  00000.00  00/00/00  Z01  CNO  09/19/11 
01  0165  00204.00  09/19/11  POT  142  08/24/11  11  8861  00204.00 
PRIOR  SUSPENSE  D36  02/21/12  37  0004  00015.00  00/00/00  Foo 
KB6  09/27/12  10  0032  00191.00  00/ ",2017-02-09,Feb. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def395-CL20192911-041822_readable.pdf,timexy,1,Mar  17,"TIMEX3 type=""DATE"" value=""2017-03-01T00:00:00""","Mar  17,  2015,  12:29  PM ",2017-03-01,Mar. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def395-CL20192911-041822.pdf#page=1
Def1458-CL20192911-042022_readable.pdf,timexy,3,June  17,"TIMEX3 type=""DATE"" value=""2017-06-01T00:00:00""","10. 
execute  the  Stipulation  and  Order  re  Dismissal  of  Petitioner's  Request  for  Domestic  Violence 
Restraining  Orders  and  take  any  and  all  additional  actions  necessary  to  dismiss,  with  prejudice, 
Amber’s  request  for  a  Domestic  Violence  Restraining  Order,  in  the  Marriage  of  Depp,  L.A.S.C. 
Case  No.  BD641052,  initially  set  for  hearing  on  June  17,  2016  and  which  has  been  continued  to 
August  17,  2016.  Pursuant  to  this  DPM,  neither  party  is  the  prevailing  party  for  purposes  of 
Code  of  Civil  Procedure  Section  1032,  Family  Code  Section  6344,  or  any  other  statute. ",2017-06-01,Jun. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=3
Def1458-CL20192911-042022_readable.pdf,timexy,3,August  17,"TIMEX3 type=""DATE"" value=""2017-08-01T00:00:00""","10. 
execute  the  Stipulation  and  Order  re  Dismissal  of  Petitioner's  Request  for  Domestic  Violence 
Restraining  Orders  and  take  any  and  all  additional  actions  necessary  to  dismiss,  with  prejudice, 
Amber’s  request  for  a  Domestic  Violence  Restraining  Order,  in  the  Marriage  of  Depp,  L.A.S.C. 
Case  No.  BD641052,  initially  set  for  hearing  on  June  17,  2016  and  which  has  been  continued  to 
August  17,  2016.  Pursuant  to  this  DPM,  neither  party  is  the  prevailing  party  for  purposes  of 
Code  of  Civil  Procedure  Section  1032,  Family  Code  Section  6344,  or  any  other  statute. ",2017-08-01,Aug. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,6,06/08/17,"TIMEX3 type=""DATE"" value=""2017-08-06T00:00:00""","1A61-W3  VEHQ:  7FIY943  CWS  RESPONSE*INFO*  +  VLN#  7FIY943  CA  NO 
HIT  OMV-VR  RESPONSE  FOR  DATE:  05/22/16  TIME:  01:47INSURANCE 
INFORMATION  ON  FILE  REG  VALID  FROM:  06/08/16  TO 
06/08/17LIC  #:7F1Y943  YRMD:03  MAKE:MITS  BTM  34D  VIN 
sJA3AJ26E53U097739  R/O ",2017-08-06,Aug. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/17,"TIMEX3 type=""DATE"" value=""2017-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. ",2017-08-09,Aug. 2017,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def730-CL20192911-042622_readable.pdf,timexy,6,09/12/18,"TIMEX3 type=""DATE"" value=""2018-12-09T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . ",2018-12-09,Dec. 2018,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def395-CL20192911-041822_readable.pdf,timexy,6,Mar  19,"TIMEX3 type=""DATE"" value=""2019-03-01T00:00:00""","Mar  19,  2015,  10:03  PM ",2019-03-01,Mar. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def395-CL20192911-041822.pdf#page=6
Def143-CL20192911-042122_readable.pdf,timexy,1,April  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","Thursday,  April  19,  2012  11:20:47  AM ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,1,Apr  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","On  Apr  19,  2012,  at  11:17  AM,  Stephen  Deuters  wrote: ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,1,Apr  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","On  Apr  19,  2012,  at  11:17  AM,  Stephen  Deuters  wrote: ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,1,Apr  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","On  Apr  19,  2012,  at  11:17  AM,  Stephen  Deuters  wrote: ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,1,Apr  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","On  Apr  19,  2012,  at  11:17  AM,  Stephen  Deuters  wrote: ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=1
Def143-CL20192911-042122_readable.pdf,timexy,2,Apr  19,"TIMEX3 type=""DATE"" value=""2019-04-01T00:00:00""","On  Apr  19,  2012,  at  10:45  AM,  Stephen  Deuters  wrote: ",2019-04-01,Apr. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def143-CL20192911-042122.pdf#page=2
Def730-CL20192911-042622_readable.pdf,timexy,3,2019-10-22,"TIMEX3 type=""DATE"" value=""2019-10-22T00:00:00""",Search  Results  is  based  on  the  latest  data  from  2019-10-22 ,2019-10-22,Oct. 2019,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
