file,label,page,text,id,surrounding_text
Def730-CL20192911-042622_readable.pdf,timexy,4,12/08/15,"TIMEX3 type=""DATE"" value=""2015-08-12T00:00:00""","HEEB S00 :00/00/13  RCID:01/29/16  OCID:12/28/15 
LOCD;3  TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:BE  *-YR!15  REC 
STATUS:  01/19/16  SMOG  DUE  02/18/19  12/28/15  SALVAGED 
12/28/15  PREV:LIC  6YBL785  CLEARANCE  INFORMATION 
RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  VDO  02/28/13  BZ  0021  00215.00  00/00/00  A00  RIB  02/10/14 
30  7439  00204.00  00/00/00  POT  RJ9  02/17/15  30  7163  00192.00 
00/00/00  POT  V61  10/19/15  GT  0380  00020,00  00/00/00  Noo  V61 
11/11/15  GT  0703  00031.00  00/00/00  KS0  652  12/08/15  C5 "
Def730-CL20192911-042622_readable.pdf,DATE,4,1A1-W3  0029,,1A1-W3  0029  00126.00  90/00/00  RIP  652  12/01/15  05  0007  00126.00 
Def730-CL20192911-042622_readable.pdf,timexy,4,12/01/15,"TIMEX3 type=""DATE"" value=""2015-01-12T00:00:00""",1A1-W3  0029  00126.00  90/00/00  RIP  652  12/01/15  05  0007  00126.00 
Def730-CL20192911-042622_readable.pdf,timexy,4,12/08/15,"TIMEX3 type=""DATE"" value=""2015-08-12T00:00:00""","HEEB S00 :00/00/13  RCID:01/29/16  OCID:12/28/15 
LOCD;3  TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:BE  *-YR!15  REC 
STATUS:  01/19/16  SMOG  DUE  02/18/19  12/28/15  SALVAGED 
12/28/15  PREV:LIC  6YBL785  CLEARANCE  INFORMATION 
RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  VDO  02/28/13  BZ  0021  00215.00  00/00/00  A00  RIB  02/10/14 
30  7439  00204.00  00/00/00  POT  RJ9  02/17/15  30  7163  00192.00 
00/00/00  POT  V61  10/19/15  GT  0380  00020,00  00/00/00  Noo  V61 
11/11/15  GT  0703  00031.00  00/00/00  KS0  652  12/08/15  C5 "
Def730-CL20192911-042622_readable.pdf,timexy,5,2019-10-22,"TIMEX3 type=""DATE"" value=""2019-10-22T00:00:00""",Search  Results  is  based  on  the  latest  data  from  2019-10-22 
Def730-CL20192911-042622_readable.pdf,timexy,5,12/03/13,"TIMEX3 type=""DATE"" value=""2013-03-12T00:00:00""","SOLD:00/00/98  RCID:02/12/16  OC1D:02/12/16  LOCD:3  TYPE:11 
POWR:G  VEH  :12  BODY:0  CLAS!AB  *-¥R:16  REC  STATUS:  04/26/2016 
NC  RENEWAL  NOTICE  EXTRACTED  02/17/16  SMOG  DUE  07/20/17 
07/29/09  PREV  LIC  1273424  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC 
606  09/14/12  36  0041  00128,00  00/00/00  HOO  576  08/16/12  33  0003 
00128,00  PRIOR  SUSPENSE  606  12/03/13  19  0025  00093,00  12/05/13 
HOS  606  07/18/13  03  0005  00093,00 "
Def730-CL20192911-042622_readable.pdf,timexy,5,12/05/13,"TIMEX3 type=""DATE"" value=""2013-05-12T00:00:00""","SOLD:00/00/98  RCID:02/12/16  OC1D:02/12/16  LOCD:3  TYPE:11 
POWR:G  VEH  :12  BODY:0  CLAS!AB  *-¥R:16  REC  STATUS:  04/26/2016 
NC  RENEWAL  NOTICE  EXTRACTED  02/17/16  SMOG  DUE  07/20/17 
07/29/09  PREV  LIC  1273424  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC 
606  09/14/12  36  0041  00128,00  00/00/00  HOO  576  08/16/12  33  0003 
00128,00  PRIOR  SUSPENSE  606  12/03/13  19  0025  00093,00  12/05/13 
HOS  606  07/18/13  03  0005  00093,00 "
Def730-CL20192911-042622_readable.pdf,timexy,5,10/02/14,"TIMEX3 type=""DATE"" value=""2014-02-10T00:00:00""","PRIOR  SUSPENSE  606  08/20/14  26  0006  00000.00  08/20/14  RIP  606 
08/14/14  B3  0014  00000.00  PRIOR  SUSPENSE  606  08/20/14  26  0010 
00124,0D  08/20/14  RIP  606  08/20/14  26  0006  00124.00  PRIOR 
SUSPENSE  606  09/30/14  C3  0003  00124,00  10/02/14  HOO  606  08/20/14 
26  0040  00124.00  PRIOR  SUSPENSE  606  07/30/15  B6  CoG2  0690.00 
08/01/15  HOO  606  07/20/15  14  0039  00090,00  PRIOR  SUSPENSE  IN3 
07/30/15  50  7054  00014.00  07/30/15  FR3  617  02/12/16  36  0065 
00030,00  02/17/16  FOO  617  02/11/16  22  0027  00030.00  PRIOR 
SUSPENSE  END  CJIS-SVS  RESPONSE  FOR 
1YYX,QVK.CA0294200,LIC/GHIM707.LIS/NO  HITSNEAR  MISS  ON 
6HIM7076EIM707  CA  LOST/STOLEN  PLATES  FCN/4091326803978 "
Def730-CL20192911-042622_readable.pdf,timexy,5,08/01/15,"TIMEX3 type=""DATE"" value=""2015-01-08T00:00:00""","PRIOR  SUSPENSE  606  08/20/14  26  0006  00000.00  08/20/14  RIP  606 
08/14/14  B3  0014  00000.00  PRIOR  SUSPENSE  606  08/20/14  26  0010 
00124,0D  08/20/14  RIP  606  08/20/14  26  0006  00124.00  PRIOR 
SUSPENSE  606  09/30/14  C3  0003  00124,00  10/02/14  HOO  606  08/20/14 
26  0040  00124.00  PRIOR  SUSPENSE  606  07/30/15  B6  CoG2  0690.00 
08/01/15  HOO  606  07/20/15  14  0039  00090,00  PRIOR  SUSPENSE  IN3 
07/30/15  50  7054  00014.00  07/30/15  FR3  617  02/12/16  36  0065 
00030,00  02/17/16  FOO  617  02/11/16  22  0027  00030.00  PRIOR 
SUSPENSE  END  CJIS-SVS  RESPONSE  FOR 
1YYX,QVK.CA0294200,LIC/GHIM707.LIS/NO  HITSNEAR  MISS  ON 
6HIM7076EIM707  CA  LOST/STOLEN  PLATES  FCN/4091326803978 "
Def730-CL20192911-042622_readable.pdf,timexy,5,02/12/16,"TIMEX3 type=""DATE"" value=""2016-12-02T00:00:00""","SOLD:00/00/98  RCID:02/12/16  OC1D:02/12/16  LOCD:3  TYPE:11 
POWR:G  VEH  :12  BODY:0  CLAS!AB  *-¥R:16  REC  STATUS:  04/26/2016 
NC  RENEWAL  NOTICE  EXTRACTED  02/17/16  SMOG  DUE  07/20/17 
07/29/09  PREV  LIC  1273424  CLEARANCE  INFORMATION 
RECORDS:  OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC 
606  09/14/12  36  0041  00128,00  00/00/00  HOO  576  08/16/12  33  0003 
00128,00  PRIOR  SUSPENSE  606  12/03/13  19  0025  00093,00  12/05/13 
HOS  606  07/18/13  03  0005  00093,00 "
Def730-CL20192911-042622_readable.pdf,timexy,5,02/11/16,"TIMEX3 type=""DATE"" value=""2016-11-02T00:00:00""","PRIOR  SUSPENSE  606  08/20/14  26  0006  00000.00  08/20/14  RIP  606 
08/14/14  B3  0014  00000.00  PRIOR  SUSPENSE  606  08/20/14  26  0010 
00124,0D  08/20/14  RIP  606  08/20/14  26  0006  00124.00  PRIOR 
SUSPENSE  606  09/30/14  C3  0003  00124,00  10/02/14  HOO  606  08/20/14 
26  0040  00124.00  PRIOR  SUSPENSE  606  07/30/15  B6  CoG2  0690.00 
08/01/15  HOO  606  07/20/15  14  0039  00090,00  PRIOR  SUSPENSE  IN3 
07/30/15  50  7054  00014.00  07/30/15  FR3  617  02/12/16  36  0065 
00030,00  02/17/16  FOO  617  02/11/16  22  0027  00030.00  PRIOR 
SUSPENSE  END  CJIS-SVS  RESPONSE  FOR 
1YYX,QVK.CA0294200,LIC/GHIM707.LIS/NO  HITSNEAR  MISS  ON 
6HIM7076EIM707  CA  LOST/STOLEN  PLATES  FCN/4091326803978 "
Def730-CL20192911-042622_readable.pdf,timexy,6,MARCH  31,"TIMEX3 type=""DATE"" value=""2031-03-01T00:00:00""","PROBATION  AT 
ISSUED/01302013  BAIL/NO  BAILCASE  NUMBER/PROOS2301 
PURGE/MARCH  31,  FCN/2321303002356  NIC/W166702032__ 
ENTERED/CALIF  AND  NCI 
C  FILES  SUBJECT  MAY  BE  SAME  AS-CII 
FSB  EXL/1IMMEDIATELY  CONFIRM  WITH  CA0190064 
LASD-RECRDS&IDENT-WARRNT  MNE/WRLOTELEPHONE 
sxaooO*  END  OF  WAS  MESSAGE  ***#*x0888C  J15-ROS  RESPONSE 
FOR  8YYX.CA0194200RE: 
QRRK.CA0194200,NAM/ EM SEX/M.  DOB AEEMEEERAC /BNO 
MATCH  NAM  FIELDNO  RESTRAINING  ORDERS  ****4*  END  OF  CARPOS 
MESSAGE  ***#4~ "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/15,"TIMEX3 type=""DATE"" value=""2015-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/17,"TIMEX3 type=""DATE"" value=""2017-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/07/12,"TIMEX3 type=""DATE"" value=""2012-07-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/11/13,"TIMEX3 type=""DATE"" value=""2013-11-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/14,"TIMEX3 type=""DATE"" value=""2014-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/15,"TIMEX3 type=""DATE"" value=""2015-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/05/2011,"TIMEX3 type=""DATE"" value=""2011-05-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/12/15,"TIMEX3 type=""DATE"" value=""2015-12-09T00:00:00""","1A61-W3  VBHQ:  6ROM377  DMV-VR  RESPONSE FOR  DATE:  05/22/16 
TIME;  01:3SINSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/12/15  TO  09/12/16LIC#:6ROM377  YRMD: 12  MAKE:CHEV  BTM  :SD 
VIN  :1G1PC5SH5C7138062  R/O "
Def730-CL20192911-042622_readable.pdf,timexy,6,10/06/14,"TIMEX3 type=""DATE"" value=""2014-06-10T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/12/18,"TIMEX3 type=""DATE"" value=""2018-12-09T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . "
Def730-CL20192911-042622_readable.pdf,timexy,6,09/11/12,"TIMEX3 type=""DATE"" value=""2012-11-09T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . "
Def730-CL20192911-042622_readable.pdf,timexy,6,10/06/24,"TIMEX3 type=""DATE"" value=""2024-06-10T00:00:00""","SOLD:00/00/13  RCID:10/18/1§  OCID:08/01/13  LOCD:Z  L/O  :BK  AMER 
NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT  :P43130801 
TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:DF  #-YR!13  REC  STATUS! 
10/06/14  SMOG  DUE  09/12/18  PAPERLESS  TITLE  PARKING  VIOLATIONS. 
ON  FILECLEARANCE  INFORMATION  RECORDS:OFFICE  WORK  DATE 
TECH/ID  SEQ  #  VALUE  FICHE  DATE  TTC  44  09/19/11  89  0024 
00215,00  00/00/00  ACO  R18  09/11/12  40  7341  00203,00  06/00/00  POT 
X21  06/19/13  Z5  0079  00000.00  00/00/00  205  V1  07/31/13  FW  0022 
0214.00  00/00/00  FOO  RIS  10/06/24  70  7217  00228.00 . "
Def730-CL20192911-042622_readable.pdf,timexy,6,06/08/16,"TIMEX3 type=""DATE"" value=""2016-08-06T00:00:00""","1A61-W3  VEHQ:  7FIY943  CWS  RESPONSE*INFO*  +  VLN#  7FIY943  CA  NO 
HIT  OMV-VR  RESPONSE  FOR  DATE:  05/22/16  TIME:  01:47INSURANCE 
INFORMATION  ON  FILE  REG  VALID  FROM:  06/08/16  TO 
06/08/17LIC  #:7F1Y943  YRMD:03  MAKE:MITS  BTM  34D  VIN 
sJA3AJ26E53U097739  R/O "
Def730-CL20192911-042622_readable.pdf,timexy,6,07/01/15,"TIMEX3 type=""DATE"" value=""2015-01-07T00:00:00""","OLD:00/00/03  RCID:05/13/16 
VEH  :12  BODY:0  CLAS:AT  *- 
OCID:06/27/14  LOCD:9  TYPE:11  POWR:G 
YR:13  REC  STATUS:  07/01/15  SMOG  DUE  06/08/17  06/27/14  SALVAGED 
06/27/14  PREV  LIC  SCQU973  CLEARANCE  INFORMATION "
Def730-CL20192911-042622_readable.pdf,timexy,6,06/08/17,"TIMEX3 type=""DATE"" value=""2017-08-06T00:00:00""","1A61-W3  VEHQ:  7FIY943  CWS  RESPONSE*INFO*  +  VLN#  7FIY943  CA  NO 
HIT  OMV-VR  RESPONSE  FOR  DATE:  05/22/16  TIME:  01:47INSURANCE 
INFORMATION  ON  FILE  REG  VALID  FROM:  06/08/16  TO 
06/08/17LIC  #:7F1Y943  YRMD:03  MAKE:MITS  BTM  34D  VIN 
sJA3AJ26E53U097739  R/O "
Def730-CL20192911-042622_readable.pdf,timexy,7,07/01/15,"TIMEX3 type=""DATE"" value=""2015-01-07T00:00:00""","5.0013  00000.00  PRIOR  SUSPENSE  502  06/27/14  A9  0016  00226.00 
00/00/00  FOO  502  06/27/14  AJ  0015  00206,00  PRIOR  SUSPENSE  502 
06/27/14  AQ  0015  00206.00  06/27/14  RIP  576  06/18/14  20  0015 
00206.00  PRIOR  SUSPENSE  S02  06/29/15  E6  0020  00129,00  07/01/15 
HOS  KBS  05/16/16  10  0010  00095.00  05/16/16  POT  09/29/2012- 
ODOMETER:  155,121  MILES  ACTUAL  MILEAGE  END  C3IS-SVS  RESPONSE 
FOR  LYYX.QVK.CA0194200.LIC/7FIY943.LIS/NO  HITSNO  NEAR  MISS "
Def730-CL20192911-042622_readable.pdf,DATE,7,10  0010,,"5.0013  00000.00  PRIOR  SUSPENSE  502  06/27/14  A9  0016  00226.00 
00/00/00  FOO  502  06/27/14  AJ  0015  00206,00  PRIOR  SUSPENSE  502 
06/27/14  AQ  0015  00206.00  06/27/14  RIP  576  06/18/14  20  0015 
00206.00  PRIOR  SUSPENSE  S02  06/29/15  E6  0020  00129,00  07/01/15 
HOS  KBS  05/16/16  10  0010  00095.00  05/16/16  POT  09/29/2012- 
ODOMETER:  155,121  MILES  ACTUAL  MILEAGE  END  C3IS-SVS  RESPONSE 
FOR  LYYX.QVK.CA0194200.LIC/7FIY943.LIS/NO  HITSNO  NEAR  MISS "
