label,page,text,id,surrounding_text
timexy,46,25  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-25T00:00:00""","Ms  Heard  emailed  herself  on  25  May  2014  at  11:11  pm,  just  after  the  incident  [File 
8/71(b)/112.3]  stating  “The  man  !  love  and  want  to  marry  called  me  an  embarrassment 
and  a  whore  amongst  other  things  in  front  of  a  plane  full  of  people  who  did  NOTHING 
before  kicking  me,  kicking  me  in  the  back  and  then  mocked  me  for  crying  about  it 
immediately  after”.  It  is  difficult  to  see  why  she  would  do  this  if  it  were  not  true.  See  also 
her  draft  letter  to  the  Claimant  dated  27  May  2014  at  09:27  at  [File  8/73(a)/I15-15],  “7 
love  you.  You’re  my  Steve.  But  there  is  this  man,  this  other  part  of  you,  a  shadow  that  exists 
in  that  hole  in  you...  that  you  understandably  try  desperately  to  treat/ fill  /  fix...  And  that’s "
timexy,46,27  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-27T00:00:00""","Ms  Heard  emailed  herself  on  25  May  2014  at  11:11  pm,  just  after  the  incident  [File 
8/71(b)/112.3]  stating  “The  man  !  love  and  want  to  marry  called  me  an  embarrassment 
and  a  whore  amongst  other  things  in  front  of  a  plane  full  of  people  who  did  NOTHING 
before  kicking  me,  kicking  me  in  the  back  and  then  mocked  me  for  crying  about  it 
immediately  after”.  It  is  difficult  to  see  why  she  would  do  this  if  it  were  not  true.  See  also 
her  draft  letter  to  the  Claimant  dated  27  May  2014  at  09:27  at  [File  8/73(a)/I15-15],  “7 
love  you.  You’re  my  Steve.  But  there  is  this  man,  this  other  part  of  you,  a  shadow  that  exists 
in  that  hole  in  you...  that  you  understandably  try  desperately  to  treat/ fill  /  fix...  And  that’s "
DATE,47,next  day,,"b.  When  asked  why  he  did  not  tell  Ms  Heard  in  texts  the  next  day  that  the  Claimant 
was  being  ‘playful’,  rather  than  saying  the  Claimant  had  kicked  her,  Mr  Deuters 
initially  said  “!  do  not  have  one”  [5/787/16],  and  then  said  he  was  ‘seeking  to 
probably  sort  of  deflate  the  situation”  since  he  always  tries  to  “mollify  or  appease” 
[5/787/21-5/788/3].  This  is  entirely  unconvincing:  Mr  Deuters,  an  intelligent  man, 
must  have  known  that  texts  in  which  he  confirmed  the  Claimant  had  been  violent 
towards  Ms  Heard  were  unlikely  to  mollify  or  appease  her "
timexy,48,August  2014,"TIMEX3 type=""DATE"" value=""2014-08-01T00:00:00""","Bahamas,  August  2014 "
timexy,48,19  August  2014,"TIMEX3 type=""DATE"" value=""2014-08-19T00:00:00""","The  Claimant  accepted  that  Ms  Heard  was  trying  to  help  the  Claimant  with  his 
detoxification  process  during  this  trip  [3/352/14-16]  and  would  help  him  with  his  meds 
[3/353/2-5].  He  sent  a  text  to  Ms  Heard’s  mother  on  19  August  2014  [File  6/119/  F697.40] "
timexy,49,17  August  2014,"TIMEX3 type=""DATE"" value=""2014-08-17T00:00:00""","A  text  from  Ms  Heard  on  17  August  2014  to  the  medical  staff  saying  “Issue  has 
arisen  again.  He  took  the  meds  about  30  minutes  ago,  which  seemed  to  be  the 
trend,  as  |  reckon  they  have  not  kicked  in  yet.  All  of  a  sudden,  he  is  flipping.  He  just 
started  screaming.  He  was  so  mad  he  pushed  me  and  |  asked  him  to  get  out.  Don't 
know  what  else  to  do.  Sorry  to  keep  at  you  guys.”  [File  6/119/F697.38]  Nurse 
Debbie  Lloyd  then  said,  ""Would  you  like  us  to  come  over?”  ""Yes"".  “Heading  over."" "
timexy,49,January  2015,"TIMEX3 type=""DATE"" value=""2015-01-01T00:00:00""","Tokyo,  January  2015 "
DATE,50,two  days,,"in  Johnny  kneeling  on  my  back  and  hitting  me  in  the  back  of  the  head”  [10/1528/21-25]. 
She  recalled  that  she  attended  a  film  premier  two  days  after  the  assault  and  recalled 
“being  concerned  about  any  visible  bruising  on  my  back  because  my  back  was  exposed”. 
Ms  Heard  stated  that  she  did  not  have  any  visible  injury  on  her  back;  “|  remember  checking 
obsessively  as  soon  as  |  got  off  the  [red]  carpet”  [12/1928/18-12/1929/15]. "
timexy,50,March  2015,"TIMEX3 type=""DATE"" value=""2015-03-01T00:00:00""","Australia,  February  /  March  2015 "
timexy,50,March  2015,"TIMEX3 type=""DATE"" value=""2015-03-01T00:00:00""","Australia,  February  /  March  2015 "
timexy,51,25  February  2015,"TIMEX3 type=""DATE"" value=""2015-02-25T00:00:00""","Mr  Holmes  texted  on  25  February  2015  apologizing  for  “borrowing”  some  of  the 
Claimant's  cocaine.  The  Claimant  had  arrived  in  Australia  around  13  February  2015 
[4/137/F842]  and  confirmed  that  Mr  Holmes  was  also  in  Australia  at  the  time  the 
texts  were  sent  [5/7832/9-24]; "
timexy,51,13  February  2015,"TIMEX3 type=""DATE"" value=""2015-02-13T00:00:00""","Mr  Holmes  texted  on  25  February  2015  apologizing  for  “borrowing”  some  of  the 
Claimant's  cocaine.  The  Claimant  had  arrived  in  Australia  around  13  February  2015 
[4/137/F842]  and  confirmed  that  Mr  Holmes  was  also  in  Australia  at  the  time  the 
texts  were  sent  [5/7832/9-24]; "
timexy,51,2  March  2015,"TIMEX3 type=""DATE"" value=""2015-03-02T00:00:00""","Mr  Holmes  texted  on  2  March  2015  “there  were  2G  in  that  jar’,  followed  by  “are 
you  out”  —  obvious  references  to  grams  of  cocaine  (despite  the  Claimant  lamely 
claiming  in  oral  evidence  that  this  could  be  a  reference  to  money)  [3/396/20-25]; "
DATE,51,20  years,,"inthe  same  series  of  texts  Mr  Holmes  said  ""It’s  because  if  he's  caught  with  more 
than  two  here,  it  is  20  years  in  prison"",  something  which  prompted  the  Claimant 
to  concede,  finally,  that  Mr  Holmes  was  referring  to  drugs  [3/396/8-10]; "
DATE,51,3/392/12-22,,"As  for  ecstasy,  Mr  Holmes’  texts  show  beyond  doubt  that  he  was  obtaining  ‘happy 
pills’  for  the  Claimant.  The  Claimant  maintained  that  the  ‘happy  pills’  the  Claimant  was 
asking  Mr  Holmes  for  were  medicines  prescribed  to  him  by  Dr  Kipper  (3/392/12-22], 
despite  the  fact  that  his  nurse  Debbie  Lloyd  was  on  hand  to  provide  medications  when 
needed;  and  despite  the  fact  that  the  text  referred  to  ‘we’  needing  happy  pills,  when  there 
was  no  suggestion  that  Mr  Holmes  required  detox  medication  for  himself.  Bizarrely  (and 
is  to  be  inferred  untruthfully)  the  Claimant  even  claimed  in  oral  evidence  he  did  not "
timexy,52,"6 
March  2015","TIMEX3 type=""DATE"" value=""2015-03-06T00:00:00""","Ms  Heard’s  evidence  was  that  the  Claimant  was  in  a  very  bad  state  of  mind  in  Australia. 
The  Claimant  did  not  deny  this.  The  Claimant  accepted  that  he  was  “unhappy  with  the 
entire  business  of  making  films”  [3/407/21-22]  He  explained  in  a  text  to  Mr  Deuters  on  6 
March  2015  “I  held  my  ugliness  and  rage  deeper  down”  [3/407/25].  He  agreed  in  oral 
evidence  that  he  was  in  an  “angry  frame  of  mina”  at  the  time  of  the  trip  [3/410/15-19, 
3/411/5-8].  He  acknowledged  in  evidence  that  his  anger  was  in  part  caused  by  Ms  Heard’s 
disapproval  of  him  [3/412/3-6]. "
DATE,52,3/410/15-19,,"Ms  Heard’s  evidence  was  that  the  Claimant  was  in  a  very  bad  state  of  mind  in  Australia. 
The  Claimant  did  not  deny  this.  The  Claimant  accepted  that  he  was  “unhappy  with  the 
entire  business  of  making  films”  [3/407/21-22]  He  explained  in  a  text  to  Mr  Deuters  on  6 
March  2015  “I  held  my  ugliness  and  rage  deeper  down”  [3/407/25].  He  agreed  in  oral 
evidence  that  he  was  in  an  “angry  frame  of  mina”  at  the  time  of  the  trip  [3/410/15-19, 
3/411/5-8].  He  acknowledged  in  evidence  that  his  anger  was  in  part  caused  by  Ms  Heard’s 
disapproval  of  him  [3/412/3-6]. "
DATE,52,6/148(b)/F894.050,,6/148(b)/F894.050]  —  a  reference  to 
timexy,53,7  March  2015,"TIMEX3 type=""DATE"" value=""2015-03-07T00:00:00""","jealous  [4/427/22-25].  The  Claimant  also  graffitied  a  lampshade  [3/428/16-23]  —  the 
photo  of  this  is  at  [File  9/87(h)(ii}/J1.4B].  Other  damage  is  shown  in  the  picture  at  [File 
6/148B/  F894.053]  (taken,  according  to  the  metadata,  on  7  March  2015). "
DATE,53,20663-25,,"Ms  Heard  saw  very  considerable  damage  to  the  property  when  she  got  up  on  day  3 
[13/2064/2-25,  20663-25].  Ms  Heard  explained  that  she  had  herself  caused  very  little  of 
the  damage  —  she  only  broke  one  thing,  a  bottle  [13/2061/2-3],  and  did  not  do  any  of  the 
graffiti  [13/2061/19-21]. "
DATE,53,last  week,,"MrJudge  observed,  in  the  same  recording,  that  the  Claimant  “had  wrecked  the  place” 
[3/436/4-8],  and  also  said  of  the  Claimant  “he  drank  everything  in  the  last  week...  and 
within  two  hours  he  had  taken  ...  10  Ecstasy  tablets”  [file  5/156a/F978.88]  [3/437/19- 
3/438/10],  the  latter  observation  plainly  based  on  what  Ms  Heard  had  told  him. "
timexy,56,7  March  2015,"TIMEX3 type=""DATE"" value=""2015-03-07T00:00:00""","The  Claimant’s  text  to  Dr  Kipper  just  after  the  incident,  on  7  March  2015,  [File 
7/5(b)/H30.6]  “!  am  so  very  sad.  |  cut  the  top  of  my  finger  off.  What  should  |  do, 
except  of  course  go  to  hospital.  I'm  so  embarrassed for jumping  into  anything  with 
her’.  This  admission  that  the  Claimant  had  cut  his  own  finger  off  came  in  a  text  in 
which  he  was  referring  to  Ms  Heard  in  insulting  and  demeaning  language,  so  had 
no  reason  not  to  accuse  her  of  cutting  the  finger  if  that  had  been  true. "
DATE,56,"8 
March",,"The  note  of  the  doctor  who  attended  the  Claimant  at  the  emergency  room  on  8 
March,  Dr  Grant:  “He  sustained  an  injury  to  his  right  middle  finger  tonight  after 
accidentally  cutting  it  with  a  kitchen  knife.  He  has  an  oblique  de-tipping  injury  that 
commences  distal  to  the  DIPJ  on  the  ulnar  side  and  runs  obliquely  to  the  midline  of 
the  tip  of  the  finger.  Xray  shows  a  comminuted  #  of  the  tuft  and  an  oblique  fracture 
more  proximally  suggestive  a  crushing  mechanism.  ""  [File  4/133/F761]  [3/469/25- "
DATE,57,9  March,,"The  Claimant  said  in  evidence  that  the  doctor  who  saw  him  on  9  March  had 
attributed  the  injury  to  an  “injury  of  velocity”,  but  the  note  made  by  that  doctor  - 
Dr  Sawhney  —  says  nothing  of  the  kind  [File  4/132/F759-F760]. "
timexy,57,4  May  2015,"TIMEX3 type=""DATE"" value=""2015-05-04T00:00:00""","References  to  the  Claimant  having  sustained  a  “crush  injury”  in  the  email  from 
Michael  Kalamaras  dated  4  May  2015  [File  4/136/F764.1]  and  from  David  Kulber 
dated  27  June  2015  [4/136(b)/F764.3]. "
timexy,57,27  June  2015,"TIMEX3 type=""DATE"" value=""2015-06-27T00:00:00""","References  to  the  Claimant  having  sustained  a  “crush  injury”  in  the  email  from 
Michael  Kalamaras  dated  4  May  2015  [File  4/136/F764.1]  and  from  David  Kulber 
dated  27  June  2015  [4/136(b)/F764.3]. "
DATE,58,11/1865/3-7],,"tt  was  also  put  to  Ms  Heard  that  she  cannot  have  been  in  fear  of  her  life  because  she 
returned  to  the  house,  and  bedroom,  in  Australia  some  weeks  later  —  on  21  April.  But  as 
it  was  the 
Ms  Heard  explained,  it  was  not  the  house  that  made  her  fear  for  her  life, 
husband  who  lost  control  when  he  was  drunk  or  on  drugs  —  the  monster  [11/1863/2-22]. 
She  would  have  gone  back  to  him  had  he  carried  out  his  promise  to  get  clean  and  sober 
[11/1865/3-7].  She  said  there  were  many  houses  where  she  was  assaulted,  and  went  back 
to:  [13/2074/24-2075/5].  Moreover  at  the  time  of  the  return  to  Australia  the  Claimant 
was  not  drinking  or  taking  drugs  [13/2075/6-9]. "
timexy,58,23  March  2015,"TIMEX3 type=""DATE"" value=""2015-03-23T00:00:00""",23  March  2015:  staircase  incident 
DATE,59,11/1781/22-,,"first  time  she  had  struck  him  back  [11/1777/17-18].  She  was  challenged  about  her 
reference  to  having  Kate  Moss  in  mind,  a  detail  she  had  not  included  in  her  US  deposition, 
but  explained  that  she  “did  not  have  a  chance”  to  say  this  on  that  occasion  [11/1781/22- 
23].  She  had  been  “interrupted  by  14  lawyers”  in  the  minutes  leading  up  to  giving  her 
answer  [11/1781/10-12].  It  will  be  apparent  from  a  perusal  of  the  deposition  transcripts, 
and  the  video  recordings  of  the  depositions,  that  Ms  Heard’s  explanation  that  she  (like 
other  witnesses)  was  subject  to  constant  interruption  when  giving  evidence  during  the "
timexy,59,23  March  2015,"TIMEX3 type=""DATE"" value=""2015-03-23T00:00:00""","The  photos  sent  by  Ms  Henriquez  to  Mr  Murphy  on  23  March  2015  of  the 
[File "
DATE,59,"23 
March",,"Texts  sent  by  Ms  Lloyd,  who  was  present  at  the  incident,  to  Mr  Deuters  on  23 
March  saying  “Bad  night  last  night.  They  got  into  it  and  it  got  violent  again.  |  had 
to  separate  them  and  we  are  at  80""  and  “Good  thing  he  called  or  they  would  have 
[File "
timexy,60,July  2015,"TIMEX3 type=""DATE"" value=""2015-07-01T00:00:00""",July  2015:  South  East  Asia  train 
timexy,60,September  2015,"TIMEX3 type=""DATE"" value=""2015-09-01T00:00:00""","Ina  recorded  conversation  in  September  2015  (“Argument  2”)  the  Claimant  said, 
our "
timexy,61,November  2015,"TIMEX3 type=""DATE"" value=""2015-11-01T00:00:00""",Thanksgiving  dinner  November  2015 
DATE,61,14/2305/4-10,,"In  cross-examination  Ms  Heard  was  shown  a  murky  home  movie  of  the  Thanksgiving 
party,  and  she  explained  that  the  assault  on  her  occurred  after  the  film  was  shot,  when 
the  guests  had  left  or  gone  to  bed  [12/1934/17-21].  The  first  part  of  the  incident,  when 
the  Claimant  threw  a  bottle  in  the  bedroom,  was  “relatively  minor”  and  occurred  upstairs 
while  the  guests  were  still  there  [12/1938/20-23,  12/1995/6].  Ms  Pennington  was  unable 
to  recall  whether  the  murky  video  was  shot  before  or  after  Ms  Heard  told  her  the  Claimant 
had  told  her  the  Claimant  had  thrown  a  wine  bottle  at  her  upstairs  [14/2302/13-17].  Ms 
Pennington  explained  that  after  Ms  Heard  told  her  this  she  went  upstairs  and  saw  the 
broken  wine  bottle  and  a  broken  piece  of  art  [14/2305/4-10],  although  she  did  not  think "
timexy,62,December  2015,"TIMEX3 type=""DATE"" value=""2015-12-01T00:00:00""",December  2015  incident 
DATE,62,1988,,"Ms  Heard’s  account  is  at  paragraphs  137  to  147  of  her  first  statement.  A  chronology 
setting  out  the  relevant  messages  and  other  documentary  evidence  is  at  appendix  3  to 
these  submissions.  Ms  Pennington  deals  with  this  at  paragraphs  19  to  23.  Ms  Henriquez 
covers  it  at  paragraphs  67  to  71.  Mr  Tillet  Wright  deals  with  it  at  paragraphs  34  to  46;  Mr 
Drew  at  paragraphs  14  to  18;  Ms  Inglessis  in  oral  evidence  at  [12/1978  to  1988]. "
timexy,62,16  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","Ms  Heard’s  account  is  corroborated  by  photographs  taken  on  16  December  2015  of 
cut  lip  [File  6/148(c)/F894.112].  The 
injuries  to  Ms  Heard’s  face,  namely  bruising  and  a 
Claimant  speculated  that  the  cut  lip  may  have  been  acold  sore  [3/503/3-5]  and  it  was  put 
to  Ms  Heard  that  she  had  simply  bitten  her  lip,  but  Ms  Heard  firmly  rejected  these 
suggestions.  There  were  also  photos  of  clumps  of  hair  and  scalp  which  the  metadata 
shows  were  taken  on  that  occasion  [File  6/148(c)/F894.122A].  Ms  Heard  denied  having 
sought  to  photoshop  or  distort  the  images  [13/2086/9-21].  She  also  denied  having  used 
makeup  or  other  means  to  make  it  look  like  she  was  injured  [13/2086/22-24]. "
DATE,62,3/507/14-15,,[3/507/14-15]: 
timexy,63,22  July  2016,"TIMEX3 type=""DATE"" value=""2016-07-22T00:00:00""","her  on  or  around  22  July  2016  as  follows  [File  5/161(0)/F1009.31]  [Media  file  “F161m""] "
timexy,63,16  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","The  medical  notes  of  16  December  2015  [File  4/139/F880]  show  that  Ms  Heard 
described  to  the  nurse  the  argument  she  had  had  with  the  Claimant:  “Client  states 
disagreement  escalated  and  states  husband,  JD,  used  his  forehead  to  hit  her  head.  Client 
denies  loss  of  consciousness.  States  she  has  a  headache  and  a  bruised  eye”.  The  Claimant’s 
explanation  for  what  Ms  Heard  told  the  nurse  —  that  Ms  Heard  “can  never  be  wrong”  and 
“is  not  going  to  reveal  the  truth”  to  the  nurse  [3/505/10-14]  —  is  no  explanation  at  all. 
Neither  is  the  Claimant's  attribution  of  what  Ms  Heard  told  the  nurse  to  the  ‘  dossier  hoax’ "
timexy,64,"16 
December  2015","TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","Photographs  of  the  kitchen  of  the  couple’s  apartment  taken  on  the  morning  of  16 
December  2015  [File  6/148(c)/F894.095]  showed  the  slogan  “why  be  a  fraud?  All  is  such 
bullshit...”  defaced  onto  the  work  surface.  The  Claimant  accepted  he  carried  out  this 
defacing  but  nevertheless  claimed  not  to  have  been  under  the  influence  of  alcohol  or 
drugs.  Another  photograph  showed  a  reading  light  and  other  items  strewn  on  the  floor  of 
the  bedroom,  and  damage  to  the  bed  [File  6/148(c)/F894.097-101A]. "
timexy,64,16  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","The  text  Ms  Heard  sent  to  Mr  Tillet  Wright  on  16  December  2015  [File  7/17/H104] 
saying  “I  need  you,  J  beat  me  pretty  good,  Rock  is  on  the  couch  with  me  now,  when 
are  you  back,  I'm  hurt,  |  don  't  know  what  to  do."" "
timexy,64,"16  December 
2015","TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","The  text  Raquel  Pennington  sent  to  Carly  Kuhn  and  Ms  Heard  on  16  December 
2015  [File  7/16/H103]  stating  “Hey  girl,  so  sorry  Amber  had a  shit  day  yesterday 
and  we  were  doing  some  emotional  damage  control.  lll  call  you  later’,  confirming 
‘shit  day’  and  as  a 
Ms  Heard  had  reported  to  Ms  Pennington  that  she  had  had  a 
result  in  the  view  of  Ms  Pennington  required  ‘emotional  damage  control’. "
DATE,65,week  earlier,,"The  text  which  the  Claimant  sent  in  response  to  Mr  Heard  on  30  December, 
enclosing  a  draft  text  that  the  Claimant  said  he  had  composed  a  week  earlier  [File "
timexy,65,16  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-16T00:00:00""","Messages  from  Ms  Heard  to  Dr  Cowan  on  15  and  16  December  2015  [File  7/10(b)/ 
H39]  and  [File  7/13(a)/H81.1]  saying  “Emergency  can  you  please  call  me?”  and: "
DATE,65,hours  later,,"Dr  Cowan  replied:  “So  sorry  Amber.  Come  over  today  at  11a.”  A  few  hours  later, 
Ms  Heard  responded  [File7/13(a)/H81.1]: "
timexy,66,17  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-17T00:00:00""","17  December  2015.  His  notes  record  an 
He  stated  that  “Some  spark  ignited  an  argument  that 
“qltercation  with  JD”. 
escalated  and  got  violent.  Shoving  and  screaming.  Amber  related  that  he  started 
the  physicality  —  pushed  her  down.  Amber  got  back  up.  Hard  for  her  to  de-escalate 
to  try  and  fight  back  (not 
a  fight.  Her  strategy  (despite  our  conversations)  is 
protective  of  self  and  very  self-defeating”  [File  9/133/K277]. "
timexy,69,December  2015,"TIMEX3 type=""DATE"" value=""2015-12-01T00:00:00""","Bahamas,  late  December  2015 "
timexy,69,15  December  2015,"TIMEX3 type=""DATE"" value=""2015-12-15T00:00:00""","Tara  Roberts  gave  evidence  about  this  incident  in  support  of  the  Claimant.  However 
she  accepted  that  she  had  not  seen  the  beginning  of  the  argument  [6/968/16-18].  She 
said  that  the  Claimant  had  a  red,  swelling  gash  on  the  bridge  of  his  nose,  and  that  the 
Claimant  had  told  her  that  this  had  been  caused  by  Ms  Heard  throwing  the  can  of  paint 
into  his  face.  There  are  no  photographs  of  this  alleged  injury;  and  Ms  Roberts  confirmed 
that  the  Claimants  had  never  suggested  that  any  photographs  of  it  should  be  taken 
[6/969/12-21].  Ms  Roberts’  oral  evidence  was  that  Ms  Heard  on  that  holiday  was  free 
from  injury.  Photographs  of  the  Ms  Heard  show  the  remainder  of  the  injuries  sustained 
on  15  December  2015,  including  the  injury  to  her  lip:  [6/148(h)/F894.273]. "
timexy,69,21  April  2016,"TIMEX3 type=""DATE"" value=""2016-04-21T00:00:00""","Birthday  party,  21  April  2016 "
timexy,70,21  April  2016,"TIMEX3 type=""DATE"" value=""2016-04-21T00:00:00""","Mr  Bett  claimed  he  saw  the  Claimant  with  injuries  on  21  April  2016.  However,  Mr  Bett 
was  an  unreliable  witness.  He  admitted  to  being  untruthful  in  his  statement  where  he 
described  taking  a  photo  of  the  Claimant's  injuries  on  21  April  2016.  He  explained  that  he 
had  been  sent  that  photo  by  Adam  Waldman.  Mr  Waldman  asked  if  Mr  Bett  recollected 
the  photo.  Mr  Bett  claimed  that  “presumably”  he  thought  the  photo  was  one  he  had "
timexy,70,21  April  2016,"TIMEX3 type=""DATE"" value=""2016-04-21T00:00:00""","Mr  Bett  claimed  he  saw  the  Claimant  with  injuries  on  21  April  2016.  However,  Mr  Bett 
was  an  unreliable  witness.  He  admitted  to  being  untruthful  in  his  statement  where  he 
described  taking  a  photo  of  the  Claimant's  injuries  on  21  April  2016.  He  explained  that  he 
had  been  sent  that  photo  by  Adam  Waldman.  Mr  Waldman  asked  if  Mr  Bett  recollected 
the  photo.  Mr  Bett  claimed  that  “presumably”  he  thought  the  photo  was  one  he  had "
DATE,71,days  ago,,"himself  taken  on  21  April  but  could  not  now  find.  [8/1270/25-1271/3].  He  said  he  only 
realised  that  his  statement  was  false  “a  few  days  ago”;  yet  he  left  it  until  the  day  he  gave 
evidence  before  deciding  to  correct  his  statement  [8/1272/3-8]. "
timexy,71,22  April  2016,"TIMEX3 type=""DATE"" value=""2016-04-22T00:00:00""","Faeces  were  on  22  April  2016  found  in  the  bed  Ms  Heard  slept  in.  The  court  is  not 
required  to  reach  a  conclusion  as  to  how  the  faeces  reached  the  bed.  Ms  Heard’s  response 
to  the  suggestion  she  had  done  it  was  convincing:  she  would  never  have  done  such  a  thing 
since  it  was  “her  bed”,  which  only  she  slept  in  at  that  time,  she  could  not  imagine  what 
sort  of  person  could  think  of  this  as  a  prank,  or  as  funny  (except,  possibly,  the  Claimant) "
timexy,72,October  2014,"TIMEX3 type=""DATE"" value=""2014-10-01T00:00:00""","Ms  Vargas  said  she  had  concluded  that  Ms  Heard  must  have  been  responsible  for  the 
faeces  because  of  its  size  and  the  fact  she  believed  the  dogs  did  not  go  on  the  bed 
Boo,  had 
{6/1053/18-22].  However  Ms  Heard  explained  that  the  Claimant’s  dog, 
previously  lost  control  of  its  bowels  in  bed  and  she  (Ms  Heard)  had  cleaned  it  up  —  so  there 
was  no  reason  why  Ms  Vargas  would  have  known  about  this  [11/1767/10-24].  The  Court 
heard  evidence  that  Ms  Heard  considered  that,  as  a  result  of  Boo  eating  some  cannabis 
when  she  was  a  puppy,  Boo  had  some  sort  of  brain  injury  resulting  in  toilet  training 
problems.  The  Claimant  confirmed  that  this  was  something  Ms  Heard  would  say 
[2/259/18-260/13].  Mr  Murphy  confirmed  that  Boo  had  a  number  of  difficulties  with 
toilet  training  [7/1193/3-6].  Ms  Heard  had  recorded  these  difficulties  in  a  text  to  him  in 
October  2014  [File  7/3(b)/H27.2-3]. "
timexy,72,21  May  2016,"TIMEX3 type=""DATE"" value=""2016-05-21T00:00:00""",21  May  2016 
timexy,73,21  May  2016,"TIMEX3 type=""DATE"" value=""2016-05-21T00:00:00""","lot  of  strain  on  21  May  2016.  His  mother  had 
just  died,  his  relationship  with  Ms  Heard  was  ending,  he  was  in  bad  financial  straits  and 
his  business  managers  and  lawyers  had  conspired  to  steal  money  from  him  [4/547/17- 
23].  It  is  apparent  from  the  CCTV  footage  in  the  lift  from  20:29  [media  file  “01.  Video  63 
at 
—  AH_TPD_00017252.avi”]  that  the  Claimant  was  angry  when  he  got  into  the  lift 
penthouse  level  to  return  back  downstairs.  He  is  seen  clenching  his  fists  and  pacing  back 
and  forth  in  an  agitated  and  aggressive  manner.  The  Claimant  confirmed  in  evidence  he 
was  “very  upset”  [4/566/12-13].  Later  that  evening  he  sent  Ms  Heard  an  angry  text "
timexy,73,July  2019,"TIMEX3 type=""DATE"" value=""2019-07-01T00:00:00""","Ms  Divinere  confirmed  both  in  her  conversation  with  Ms  Heard  in  July  2019  and  in  her 
oral  evidence  that  on  the  days  following  the  21  May  incident  she  had  been  with  Ms  Heard 
and  had  seen  her  face  “red  and  puffy”  but  had  “attributed  this  to  crying”  (9/1466/18-25]. "
timexy,73,May  2016,"TIMEX3 type=""DATE"" value=""2016-05-01T00:00:00""","lot  of  strain  on  21  May  2016.  His  mother  had 
just  died,  his  relationship  with  Ms  Heard  was  ending,  he  was  in  bad  financial  straits  and 
his  business  managers  and  lawyers  had  conspired  to  steal  money  from  him  [4/547/17- 
23].  It  is  apparent  from  the  CCTV  footage  in  the  lift  from  20:29  [media  file  “01.  Video  63 
at 
—  AH_TPD_00017252.avi”]  that  the  Claimant  was  angry  when  he  got  into  the  lift 
penthouse  level  to  return  back  downstairs.  He  is  seen  clenching  his  fists  and  pacing  back 
and  forth  in  an  agitated  and  aggressive  manner.  The  Claimant  confirmed  in  evidence  he 
was  “very  upset”  [4/566/12-13].  Later  that  evening  he  sent  Ms  Heard  an  angry  text "
timexy,73,28  May  2016,"TIMEX3 type=""DATE"" value=""2016-05-28T00:00:00""","Important  corroboration  for  Ms  Heard’s  account  is  provided  by  the  photographs  of 
Ms  Heard  taken  between  21  and  28  May  2016.  The  sequence  of  these  is  set  out  in "
DATE,74,10/1687/17-,,"The  injuries  are  apparent  despite  the  fact  that,  as  Ms  Heard  explained,  she  tried  to 
cover  them  up  with  makeup  (except  on  the  visit  to  the  courthouse  on  27  May),  since  she 
found  it  “horribly  embarrassing  to  walk  around  with  bruises  on  your  face”  [10/1687/17- 
the  house,  because  |  am 
generally,  “whenever  |  leave 
1688/19].  She 
photographed  often  when  I  leave  the  house,  and  recognisable,  people  take  pictures  of  me. 
is  my  industry.  |  wear  makeup.”  [11/1729/24-1730/3].  Ms  Sexton  confirmed  her 
It 
“general  impressions”  that  although  Ms  Heard  wore  very  little  skin  makeup,  she  would 
wear  “lip  or  cheek  tint”  if  it  was  daytime  and  saw  her  wear  “a  thick  layer  of foundation” 
on  an  occasion  when  she  was  hiding  her  face  [14/2251/19-25  —  2252/2-14)]. "
DATE,74,6/148(e)/F894.235-F894.247A,,"The  photos  show  that  the  injuries  developed  as  the  days  passed  after  21  May.  By  the 
time  the  photos  are  taken  on  27  May  at  the  courthouse  [6/148(e)/F894.235-F894.247A], 
when  Ms  Heard  was  not  wearing  makeup,  they  were  obvious. "
timexy,74,December  2015,"TIMEX3 type=""DATE"" value=""2015-12-01T00:00:00""","it  was  put  to  Ms  Heard  that  she  had  “changed  the  colouration”  on  the  photos.  She 
denied  this  [10/1677/14-16].  She  explained  that  she  did  not  know  how  to  do  this 
[12/1914/18-25].  As  with  the  December  2015  photos,  the  court  cannot,  in  the  absence  of 
expert  evidence,  find  the  photos  to  have  been  manipulated. "
timexy,75,May  2016,"TIMEX3 type=""DATE"" value=""2016-05-01T00:00:00""","The  first  of  the  May  2016  photos  was  taken  at  20:23  when  the  Claimant  was  still  in  the 
building.  This  was  less  than  8  minutes  after  the  end  of  the  telephone  call  with  Mr  Tillet 
Wright  (which  ended  at  20:15:22  —  see  the  chronology  at  appendix  4),  while  Mr  Tillet 
Wright  was  on  the  phone  with  the  New  York  Police  Department,  and  shortly  before  the "
